Time(ms),Raw_ADC
346,1850
347,1850
348,1851
349,1855
350,1856
351,1859
352,1859
353,1856
354,1860
355,1858
356,1856
357,1856
358,1859
359,1861
360,1856
361,1857
362,1853
363,1853
364,1853
365,1855
366,1856
367,1856
368,1859
369,1859
370,1862
371,1865
372,1866
373,1863
374,1860
375,1857
376,1858
377,1854
378,1856
379,1853
380,1855
381,1854
382,1856
383,1851
384,1855
385,1863
386,1861
387,1865
388,1863
389,1861
390,1856
391,1853
392,1854
393,1858
394,1850
395,1856
396,1851
397,1851
398,1849
399,1854
400,1855
401,1857
402,1859
403,1862
404,1869
405,1867
406,1870
407,1866
408,1860
409,1863
410,1855
411,1853
412,1855
413,1846
414,1846
415,1846
416,1851
417,1859
418,1863
419,1865
420,1867
421,1870
422,1871
423,1868
424,1863
425,1858
426,1859
427,1855
428,1857
429,1855
430,1856
431,1855
432,1859
433,1859
434,1858
435,1863
436,1867
437,1867
438,1861
439,1865
440,1862
441,1857
442,1859
443,1852
444,1850
445,1851
446,1849
447,1855
448,1856
449,1859
450,1859
451,1861
452,1866
453,1863
454,1869
455,1865
456,1865
457,1859
458,1857
459,1856
460,1849
461,1850
462,1852
463,1855
464,1853
465,1855
466,1857
467,1859
468,1863
469,1865
470,1867
471,1871
472,1870
473,1859
474,1857
475,1857
476,1854
477,1856
478,1857
479,1853
480,1858
481,1858
482,1861
483,1861
484,1859
485,1867
486,1869
487,1866
488,1867
489,1865
490,1860
491,1858
492,1856
493,1855
494,1852
495,1856
496,1854
497,1851
498,1854
499,1858
500,1857
501,1860
502,1866
503,1859
504,1861
505,1859
506,1857
507,1857
508,1853
509,1853
510,1847
511,1843
512,1854
513,1851
514,1849
515,1853
516,1856
517,1857
518,1863
519,1863
520,1865
521,1870
522,1872
523,1870
524,1866
525,1862
526,1858
527,1855
528,1853
529,1850
530,1851
531,1855
532,1857
533,1853
534,1853
535,1857
536,1860
537,1866
538,1869
539,1872
540,1867
541,1865
542,1863
543,1859
544,1857
545,1859
546,1853
547,1851
548,1855
549,1856
550,1857
551,1859
552,1862
553,1859
554,1865
555,1862
556,1862
557,1859
558,1859
559,1859
560,1856
561,1853
562,1853
563,1845
564,1841
565,1847
566,1854
567,1865
568,1870
569,1871
570,1866
571,1868
572,1865
573,1859
574,1857
575,1856
576,1856
577,1852
578,1855
579,1850
580,1853
581,1851
582,1854
583,1857
584,1857
585,1861
586,1867
587,1863
588,1865
589,1868
590,1862
591,1858
592,1858
593,1847
594,1847
595,1846
596,1842
597,1845
598,1843
599,1846
600,1852
601,1855
602,1857
603,1866
604,1863
605,1870
606,1868
607,1862
608,1857
609,1857
610,1854
611,1856
612,1855
613,1852
614,1852
615,1854
616,1857
617,1863
618,1866
619,1869
620,1866
621,1872
622,1871
623,1866
624,1858
625,1859
626,1857
627,1860
628,1859
629,1856
630,1856
631,1855
632,1856
633,1855
634,1856
635,1863
636,1865
637,1862
638,1865
639,1865
640,1865
641,1859
642,1856
643,1853
644,1854
645,1855
646,1849
647,1852
648,1850
649,1853
650,1856
651,1858
652,1866
653,1857
654,1859
655,1858
656,1857
657,1861
658,1857
659,1861
660,1855
661,1855
662,1856
663,1851
664,1851
665,1853
666,1857
667,1860
668,1860
669,1866
670,1866
671,1872
672,1872
673,1871
674,1866
675,1866
676,1859
677,1851
678,1854
679,1845
680,1851
681,1853
682,1853
683,1851
684,1852
685,1855
686,1856
687,1863
688,1862
689,1863
690,1862
691,1857
692,1857
693,1855
694,1856
695,1854
696,1847
697,1852
698,1853
699,1856
700,1856
701,1858
702,1863
703,1865
704,1870
705,1868
706,1868
707,1869
708,1867
709,1862
710,1857
711,1855
712,1853
713,1843
714,1841
715,1849
716,1850
717,1850
718,1851
719,1851
720,1850
721,1856
722,1856
723,1865
724,1851
725,1856
726,1857
727,1856
728,1855
729,1853
730,1855
731,1854
732,1857
733,1858
734,1861
735,1869
736,1865
737,1863
738,1867
739,1867
740,1862
741,1861
742,1856
743,1850
744,1849
745,1846
746,1841
747,1853
748,1849
749,1853
750,1856
751,1855
752,1862
753,1856
754,1863
755,1859
756,1862
757,1858
758,1859
759,1858
760,1855
761,1855
762,1855
763,1853
764,1852
765,1854
766,1855
767,1855
768,1862
769,1862
770,1866
771,1871
772,1869
773,1861
774,1856
775,1855
776,1849
777,1854
778,1852
779,1851
780,1851
781,1849
782,1851
783,1855
784,1854
785,1859
786,1861
787,1861
788,1866
789,1865
790,1866
791,1865
792,1861
793,1859
794,1856
795,1856
796,1853
797,1855
798,1857
799,1861
800,1860
801,1859
802,1862
803,1857
804,1858
805,1858
806,1856
807,1861
808,1856
809,1858
810,1856
811,1854
812,1856
813,1853
814,1854
815,1855
816,1856
817,1856
818,1859
819,1866
820,1865
821,1870
822,1867
823,1868
824,1859
825,1858
826,1857
827,1850
828,1853
829,1851
830,1853
831,1854
832,1852
833,1849
834,1855
835,1858
836,1857
837,1867
838,1871
839,1870
840,1867
841,1863
842,1861
843,1858
844,1856
845,1856
846,1847
847,1855
848,1857
849,1861
850,1862
851,1861
852,1863
853,1865
854,1866
855,1863
856,1860
857,1856
858,1856
859,1857
860,1855
861,1853
862,1856
863,1847
864,1847
865,1849
866,1849
867,1862
868,1860
869,1859
870,1858
871,1866
872,1863
873,1866
874,1861
875,1861
876,1857
877,1853
878,1851
879,1852
880,1847
881,1850
882,1854
883,1853
884,1856
885,1863
886,1862
887,1865
888,1866
889,1867
890,1863
891,1861
892,1859
893,1850
894,1846
895,1846
896,1842
897,1847
898,1846
899,1852
900,1855
901,1856
902,1859
903,1856
904,1866
905,1861
906,1857
907,1856
908,1856
909,1856
910,1854
911,1854
912,1855
913,1854
914,1851
915,1854
916,1857
917,1857
918,1855
919,1857
920,1861
921,1867
922,1867
923,1859
924,1854
925,1856
926,1855
927,1858
928,1857
929,1855
930,1853
931,1850
932,1852
933,1855
934,1855
935,1861
936,1861
937,1861
938,1866
939,1865
940,1867
941,1865
942,1860
943,1861
944,1856
945,1856
946,1855
947,1854
948,1854
949,1266
950,1989
951,1943
952,1957
953,2082
954,2162
955,2213
956,2190
957,2130
958,2202
959,2093
960,1796
961,1671
962,1482
963,1437
964,1565
965,1676
966,1774
967,1839
968,1884
969,1933
970,1939
971,1926
972,1904
973,1883
974,1872
975,1867
976,1856
977,1835
978,1810
979,1790
980,494
981,1933
982,1905
983,1948
984,2127
985,2254
986,2336
987,2229
988,2135
989,2256
990,2002
991,1585
992,1361
993,1332
994,1460
995,1605
996,1719
997,1821
998,1884
999,1913
1000,1912
1001,1904
1002,1911
1003,1918
1004,1914
1005,1895
1006,1872
1007,1837
1008,1794
1009,1773
1010,1776
1011,674
1012,1949
1013,1938
1014,2101
1015,2467
1016,2597
1017,2584
1018,2387
1019,2070
1020,1908
1021,1565
1022,1246
1023,1152
1024,1249
1025,1442
1026,1638
1027,1778
1028,1869
1029,1905
1030,1921
1031,1923
1032,1929
1033,1936
1034,1936
1035,1925
1036,1893
1037,1846
1038,1803
1039,1783
1040,1807
1041,1843
1042,1862
1043,1857
1044,1993
1045,2159
1046,2550
1047,2618
1048,2533
1049,2320
1050,1857
1051,1627
1052,1520
1053,1371
1054,1291
1055,1391
1056,1584
1057,1748
1058,1859
1059,1921
1060,1940
1061,1936
1062,1925
1063,1930
1064,1915
1065,1909
1066,1889
1067,1856
1068,1794
1069,1770
1070,1787
1071,1831
1072,1858
1073,1861
1074,1627
1075,2011
1076,2112
1077,2516
1078,2691
1079,2609
1080,2304
1081,1762
1082,1466
1083,1476
1084,1381
1085,1387
1086,1488
1087,1648
1088,1792
1089,1875
1090,1931
1091,1945
1092,1936
1093,1935
1094,1936
1095,1941
1096,1926
1097,1885
1098,1825
1099,1754
1100,1712
1101,1775
1102,1834
1103,1854
1104,1866
1105,668
1106,2032
1107,2078
1108,2464
1109,2782
1110,2717
1111,2362
1112,1754
1113,1346
1114,1379
1115,1398
1116,1397
1117,1479
1118,1642
1119,1791
1120,1895
1121,1952
1122,1955
1123,1946
1124,1940
1125,1949
1126,1936
1127,1906
1128,1847
1129,1771
1130,1742
1131,1753
1132,1794
1133,1828
1134,1846
1135,1863
1136,370
1137,2001
1138,2053
1139,2395
1140,2798
1141,2718
1142,2399
1143,1715
1144,1329
1145,1411
1146,1436
1147,1453
1148,1520
1149,1671
1150,1808
1151,1901
1152,1953
1153,1962
1154,1952
1155,1954
1156,1963
1157,1942
1158,1910
1159,1847
1160,1758
1161,1746
1162,1767
1163,1786
1164,1817
1165,1827
1166,1846
1167,1806
1168,1904
1169,2032
1170,2251
1171,2717
1172,2701
1173,2442
1174,1739
1175,1392
1176,1498
1177,1527
1178,1489
1179,1535
1180,1675
1181,1808
1182,1900
1183,1942
1184,1950
1185,1951
1186,1954
1187,1953
1188,1952
1189,1911
1190,1837
1191,1745
1192,1722
1193,1744
1194,1792
1195,1834
1196,1841
1197,1860
1198,1872
1199,1643
1200,2026
1201,2139
1202,2652
1203,2723
1204,2558
1205,1838
1206,1399
1207,1475
1208,1535
1209,1509
1210,1520
1211,1648
1212,1785
1213,1872
1214,1921
1215,1936
1216,1943
1217,1949
1218,1946
1219,1936
1220,1903
1221,1825
1222,1749
1223,1727
1224,1742
1225,1790
1226,1832
1227,1847
1228,1860
1229,1869
1230,1019
1231,2023
1232,2059
1233,2557
1234,2758
1235,2654
1236,1959
1237,1424
1238,1438
1239,1523
1240,1518
1241,1504
1242,1614
1243,1751
1244,1866
1245,1925
1246,1937
1247,1939
1248,1941
1249,1948
1250,1935
1251,1898
1252,1833
1253,1746
1254,1734
1255,1756
1256,1803
1257,1841
1258,1854
1259,1867
1260,1872
1261,270
1262,2021
1263,2000
1264,2406
1265,2791
1266,2683
1267,2109
1268,1526
1269,1421
1270,1502
1271,1499
1272,1488
1273,1602
1274,1761
1275,1878
1276,1935
1277,1947
1278,1938
1279,1936
1280,1937
1281,1931
1282,1903
1283,1826
1284,1749
1285,1734
1286,1755
1287,1798
1288,1841
1289,1856
1290,1865
1291,1871
1292,865
1293,1979
1294,2006
1295,2239
1296,2815
1297,2735
1298,2265
1299,1614
1400,1901
1401,1948
1402,1968
1403,1953
1404,1939
1405,1945
1406,1933
1407,1888
1408,1815
1409,1743
1410,1727
1411,1741
1412,1787
1413,1823
1414,1840
1415,1855
1416,1870
1417,491
1418,2015
1419,2016
1420,2341
1421,2923
1422,2785
1423,2160
1424,1459
1425,1354
1426,1511
1427,1489
1428,1434
1429,1562
1430,1749
1431,1865
1432,1921
1433,1940
1434,1941
1435,1936
1436,1943
1437,1933
1438,1906
1439,1840
1440,1758
1441,1731
1442,1744
1443,1791
1444,1831
1445,1856
1446,1863
1447,1872
1448,1875
1449,1889
1450,2022
1451,2153
1452,2864
1453,2837
1454,2404
1455,1631
1456,1353
1457,1482
1458,1501
1459,1424
1460,1488
1461,1674
1462,1823
1463,1893
1464,1928
1465,1937
1466,1942
1467,1949
1468,1949
1469,1918
1470,1853
1471,1776
1472,1739
1473,1748
1474,1789
1475,1830
1476,1847
1477,1856
1478,1862
1479,1872
1480,1677
1481,2025
1482,2064
1483,2759
1484,2853
1485,2541
1486,1750
1487,1345
1488,1453
1489,1517
1490,1442
1491,1467
1492,1646
1493,1797
1494,1885
1495,1921
1496,1936
1497,1943
1498,1939
1499,1936
1500,1904
1501,1845
1502,1763
1503,1728
1504,1747
1505,1814
1506,1827
1507,1840
1508,1858
1509,1872
1510,1875
1511,727
1512,2037
1513,2002
1514,2550
1515,2910
1516,2715
1517,1936
1518,1360
1519,1393
1520,1502
1521,1440
1522,1434
1523,1600
1524,1776
1525,1879
1526,1927
1527,1947
1528,1943
1529,1946
1530,1941
1531,1921
1532,1872
1533,1807
1534,1744
1535,1735
1536,1749
1537,1808
1538,1850
1539,1861
1540,1872
1541,1874
1542,419
1543,2038
1544,2000
1545,2367
1546,2935
1547,2813
1548,2118
1549,1408
1550,1324
1551,1485
1552,1453
1553,1407
1554,1565
1555,1771
1556,1882
1557,1936
1558,1955
1559,1957
1560,1951
1561,1953
1562,1937
1563,1902
1564,1814
1565,1742
1566,1708
1567,1718
1568,1783
1569,1837
1570,1856
1571,1871
1572,1878
1573,1889
1574,1891
1575,1892
1576,1890
1577,1888
1578,1885
1579,1881
1580,1877
1581,1875
1582,1877
1583,1871
1584,1871
1585,1872
1586,1872
1587,1874
1588,1878
1589,1872
1590,1872
1591,1869
1592,1863
1593,1865
1594,1857
1595,1857
1596,1854
1597,1859
1598,1859
1599,1860
1600,1860
1601,1861
1602,1865
1603,1861
1604,1857
1605,1864
1606,1863
1607,1862
1608,1861
1609,1856
1610,1854
1611,1852
1612,1851
1613,1843
1614,1843
1615,1845
1616,1852
1617,1852
1618,1852
1619,1861
1620,1858
1621,1860
1622,1859
1623,1859
1624,1863
1625,1863
1626,1857
1627,1852
1628,1853
1629,1854
1630,1853
1631,1847
1632,1850
1633,1853
1634,1856
1635,1858
1636,1863
1637,1861
1638,1868
1639,1863
1640,1868
1641,1860
1642,1858
1643,1854
1644,1845
1645,1845
1646,1847
1647,1854
1648,1855
1649,1856
1650,1857
1651,1859
1652,1861
1653,1865
1654,1865
1655,1870
1656,1869
1657,1867
1658,1860
1659,1860
1660,1859
1661,1858
1662,1861
1663,1857
1664,1853
1665,1854
1666,1858
1667,1861
1668,1861
1669,1868
1670,1867
1671,1868
1672,1865
1673,1858
1674,1857
1675,1856
1676,1855
1677,1859
1678,1855
1679,1856
1680,1851
1681,1850
1682,1853
1683,1855
1684,1857
1685,1858
1686,1860
1687,1860
1688,1865
1689,1866
1690,1865
1691,1861
1692,1858
1693,1857
1694,1852
1695,1846
1696,1843
1697,1843
1698,1841
1699,1845
1700,1847
1701,1849
1702,1852
1703,1846
1704,1846
1705,1847
1706,1847
1707,1847
1708,1843
1709,1841
1710,1837
1711,1834
1712,1829
1713,1832
1714,1829
1715,1835
1716,1839
1717,1840
1718,1841
1719,1847
1720,1847
1721,1849
1722,1852
1723,1853
1724,1851
1725,1851
1726,1846
1727,1840
1728,1840
1729,1840
1730,1839
1731,1840
1732,1841
1733,1842
1734,1845
1735,1849
1736,1854
1737,1859
1738,1864
1739,1863
1740,1867
1741,1863
1742,1863
1743,1865
1744,1858
1745,1860
1746,1859
1747,1862
1748,1863
1749,1865
1750,1865
1751,1865
1752,1870
1753,1871
1754,1872
1755,1874
1756,1873
1757,1872
1758,1867
1759,1861
1760,1858
1761,1855
1762,1850
1763,1838
1764,1840
1765,1840
1766,1842
1767,1852
1768,1850
1769,1856
1770,1856
1771,1856
1772,1858
1773,1859
1774,1856
1775,1855
1776,1853
1777,1848
1778,1847
1779,1849
1780,1849
1781,1845
1782,1851
1783,1854
1784,1856
1785,1857
1786,1856
1787,1855
1788,1857
1789,1856
1790,1857
1791,1853
1792,1855
1793,1845
1794,1840
1795,1840
1796,1842
1797,1842
1798,1841
1799,1849
1800,1852
1801,1851
1802,1855
1803,1855
1804,1853
1805,1859
1806,1862
1807,1858
1808,1857
1809,1854
1810,1853
1811,1850
1812,1845
1813,1842
1814,1847
1815,1850
1816,1855
1817,1856
1818,1858
1819,1862
1820,1869
1821,1867
1822,1865
1823,1856
1824,1856
1825,1856
1826,1855
1827,1861
1828,1858
1829,1862
1830,1858
1831,1856
1832,1857
1833,1859
1834,1861
1835,1861
1836,1866
1837,1867
1838,1871
1839,1869
1840,1867
1841,1863
1842,1863
1843,1860
1844,1857
1845,1856
1846,1856
1847,1859
1848,1857
1849,1861
1850,1862
1851,1860
1852,1861
1853,1858
1854,1857
1855,1858
1856,1862
1857,1868
1858,1862
1859,1862
1860,1858
1861,1855
1862,1856
1863,1854
1864,1854
1865,1854
1866,1856
1867,1858
1868,1857
1869,1862
1870,1863
1871,1862
1872,1862
1873,1862
1874,1861
1875,1857
1876,1857
1877,1855
1878,1855
1879,1856
1880,1851
1881,1853
1882,1855
1883,1853
1884,1854
1885,1855
1886,1856
1887,1858
1888,1863
1889,1863
1890,1867
1891,1859
1892,1857
1893,1856
1894,1853
1895,1855
1896,1851
1897,1852
1898,1851
1899,1853
1900,1856
1901,1856
1902,1859
1903,1863
1904,1862
1905,1865
1906,1863
1907,1863
1908,1860
1909,1861
1910,1862
1911,1857
1912,1856
1913,1846
1914,1851
1915,1847
1916,1853
1917,1855
1918,1858
1919,1863
1920,1867
1921,1862
1922,1861
1923,1865
1924,1860
1925,1858
1926,1859
1927,1856
1928,1855
1929,1855
1930,1851
1931,1847
1932,1854
1933,1857
1934,1858
1935,1859
1936,1867
1937,1866
1938,1867
1939,1867
1940,1865
1941,1863
1942,1866
1943,1858
1944,1850
1945,1849
1946,1850
1947,1841
1948,1855
1949,1856
1950,1858
1951,1857
1952,1861
1953,1863
1954,1863
1955,1870
1956,1868
1957,1867
1958,1859
1959,1861
1960,1859
1961,1855
1962,1854
1963,1849
1964,1854
1965,1853
1966,1854
1967,1856
1968,1857
1969,1863
1970,1862
1971,1859
1972,1863
1973,1857
1974,1856
1975,1854
1976,1855
1977,1851
1978,1855
1979,1856
1980,1850
1981,1855
1982,1855
1983,1858
1984,1858
1985,1859
1986,1863
1987,1861
1988,1867
1989,1863
1990,1863
1991,1858
1992,1856
1993,1856
1994,1851
1995,1851
1996,1851
1997,1853
1998,1851
1999,1853
2000,1858
2001,1859
2002,1863
2003,1859
2004,1856
2005,1859
2006,1858
2007,1857
2008,1854
2009,1851
2010,1854
2011,1851
2012,1853
2013,1846
2014,1854
2015,1851
2016,1862
2017,1859
2018,1856
2019,1863
2020,1867
2021,1863
2022,1865
2023,1867
2024,1866
2025,1866
2026,1860
2027,1859
2028,1859
2029,1858
2030,1856
2031,1856
2032,1856
2033,1855
2034,1855
2035,1856
2036,1861
2037,1867
2038,1871
2039,1869
2040,1870
2041,1862
2042,1858
2043,1862
2044,1855
2045,1854
2046,1854
2047,1854
2048,1852
2049,1856
2050,1856
2051,1862
2052,1866
2053,1867
2054,1866
2055,1870
2056,1869
2057,1867
2058,1863
2059,1859
2060,1856
2061,1856
2062,1855
2063,1845
2064,1845
2065,1847
2066,1850
2067,1856
2068,1856
2069,1862
2070,1861
2071,1860
2072,1859
2073,1862
2074,1861
2075,1857
2076,1857
2077,1856
2078,1855
2079,1854
2080,1850
2081,1851
2082,1851
2083,1856
2084,1855
2085,1858
2086,1862
2087,1862
2088,1865
2089,1866
2090,1866
2091,1863
2092,1863
2093,1856
2094,1851
2095,1851
2096,1856
2097,1860
2098,1858
2099,1860
2200,1856
2201,1856
2202,1862
2203,1867
2204,1866
2205,1871
2206,1870
2207,1867
2208,1862
2209,1860
2210,1858
2211,1853
2212,1855
2213,1846
2214,1849
2215,1850
2216,1850
2217,1853
2218,1851
2219,1856
2220,1867
2221,1857
2222,1870
2223,1870
2224,1867
2225,1862
2226,1859
2227,1856
2228,1854
2229,1855
2230,1850
2231,1852
2232,1853
2233,1857
2234,1858
2235,1862
2236,1861
2237,1860
2238,1862
2239,1863
2240,1865
2241,1861
2242,1859
2243,1853
2244,1846
2245,1847
2246,1847
2247,1851
2248,1853
2249,1855
2250,1858
2251,1858
2252,1861
2253,1865
2254,1866
2255,1871
2256,1868
2257,1871
2258,1863
2259,1859
2260,1857
2261,1853
2262,1854
2263,1851
2264,1854
2265,1855
2266,1857
2267,1856
2268,1857
2269,1863
2270,1867
2271,1867
2272,1871
2273,1867
2274,1860
2275,1851
2276,1855
2277,1851
2278,1850
2279,1850
2280,1845
2281,1849
2282,1851
2283,1859
2284,1858
2285,1858
2286,1867
2287,1863
2288,1867
2289,1865
2290,1869
2291,1864
2292,1863
2293,1861
2294,1856
2295,1855
2296,1854
2297,1851
2298,1852
2299,1851
2300,1855
2301,1858
2302,1861
2303,1856
2304,1856
2305,1861
2306,1857
2307,1863
2308,1857
2309,1856
2310,1857
2311,1850
2312,1851
2313,1849
2314,1851
2315,1851
2316,1854
2317,1856
2318,1856
2319,1862
2320,1863
2321,1867
2322,1866
2323,1867
2324,1863
2325,1858
2326,1859
2327,1856
2328,1853
2329,1856
2330,1847
2331,1849
2332,1853
2333,1854
2334,1853
2335,1856
2336,1856
2337,1867
2338,1869
2339,1866
2340,1867
2341,1863
2342,1861
2343,1860
2344,1856
2345,1854
2346,1855
2347,1853
2348,1853
2349,1854
2350,1860
2351,1859
2352,1863
2353,1866
2354,1868
2355,1870
2356,1866
2357,1866
2358,1862
2359,1859
2360,1859
2361,1856
2362,1856
2363,1850
2364,1849
2365,1845
2366,1849
2367,1855
2368,1856
2369,1858
2370,1861
2371,1862
2372,1862
2373,1867
2374,1863
2375,1859
2376,1858
2377,1854
2378,1854
2379,1853
2380,1851
2381,1854
2382,1855
2383,1857
2384,1857
2385,1859
2386,1863
2387,1862
2388,1866
2389,1863
2390,1861
2391,1862
2392,1858
2393,1853
2394,1847
2395,1845
2396,1846
2397,1853
2398,1851
2399,1854
2500,1858
2501,1862
2502,1861
2503,1863
2504,1866
2505,1870
2506,1871
2507,1868
2508,1867
2509,1865
2510,1860
2511,1856
2512,1855
2513,1847
2514,1850
2515,1846
2516,1846
2517,1846
2518,1857
2519,1861
2520,1866
2521,1869
2522,1869
2523,1867
2524,1864
2525,1856
2526,1857
2527,1855
2528,1853
2529,1856
2530,1851
2531,1856
2532,1855
2533,1859
2534,1860
2535,1859
2536,1865
2537,1866
2538,1862
2539,1862
2540,1867
2541,1863
2542,1861
2543,1855
2544,1849
2545,1847
2546,1843
2547,1844
2548,1847
2549,1849
2550,1855
2551,1853
2552,1858
2553,1863
2554,1863
2555,1867
2556,1867
2557,1870
2558,1862
2559,1865
2560,1861
2561,1856
2562,1855
2563,1854
2564,1854
2565,1855
2566,1860
2567,1862
2568,1859
2569,1861
2570,1862
2571,1861
2572,1867
2573,2009
2574,1997
2575,1870
2576,1881
2577,1981
2578,2110
2579,2231
2580,2217
2581,2177
2582,2183
2583,1899
2584,1678
2585,1579
2586,1488
2587,1563
2588,1678
2589,1765
2590,1830
2591,1869
2592,1894
2593,1906
2594,1905
2595,1903
2596,1904
2597,1913
2598,1907
2599,1889
2600,1859
2601,1829
2602,1798
2603,1768
2604,1334
2605,1968
2606,1813
2607,1815
2608,1977
2609,2192
2610,2352
2611,2239
2612,2159
2613,2181
2614,1855
2615,1446
2616,1353
2617,1431
2618,1578
2619,1693
2620,1778
2621,1845
2622,1897
2623,1917
2624,1925
2625,1920
2626,1921
2627,1919
2628,1909
2629,1884
2630,1840
2631,1792
2632,1749
2633,1725
2634,1746
2635,478
2636,2090
2637,1914
2638,2096
2639,2490
2640,2622
2641,2559
2642,2337
2643,1952
2644,1647
2645,1403
2646,1263
2647,1228
2648,1360
2649,1535
2650,1712
2651,1829
2652,1897
2653,1930
2654,1942
2655,1942
2656,1946
2657,1957
2658,1948
2659,1925
2660,1882
2661,1811
2662,1762
2663,1747
2664,1792
2665,1834
2666,1363
2667,2141
2668,1983
2669,2101
2670,2458
2671,2554
2672,2526
2673,2220
2674,1737
2675,1451
2676,1456
2677,1474
2678,1469
2679,1535
2680,1682
2681,1807
2682,1879
2683,1924
2684,1938
2685,1936
2686,1935
2687,1947
2688,1950
2689,1934
2690,1898
2691,1836
2692,1766
2693,1727
2694,1751
2695,1805
2696,1833
2697,1845
2698,2047
2699,1997
3100,1840
3101,1853
3102,1863
3103,1875
3104,2126
3105,2010
3106,1987
3107,2531
3108,2673
3109,2538
3110,1815
3111,1446
3112,1469
3113,1459
3114,1374
3115,1446
3116,1664
3117,1824
3118,1888
3119,1917
3120,1935
3121,1936
3122,1950
3123,1949
3124,1935
3125,1873
3126,1807
3127,1744
3128,1741
3129,1766
3130,1810
3131,1846
3132,1856
3133,1866
3134,1874
3135,1834
3136,2067
3137,1939
3138,2403
3139,2658
3140,2676
3141,2016
3142,1472
3143,1417
3144,1472
3145,1392
3146,1424
3147,1629
3148,1805
3149,1879
3150,1911
3151,1930
3152,1937
3153,1950
3154,1955
3155,1940
3156,1904
3157,1839
3158,1770
3159,1740
3160,1761
3161,1807
3162,1829
3163,1843
3164,1853
3165,1865
3166,705
3167,2129
3168,1934
3169,2210
3170,2636
3171,2722
3172,2213
3173,1563
3174,1401
3175,1472
3176,1427
3177,1407
3178,1585
3179,1774
3180,1869
3181,1903
3182,1931
3183,1952
3184,1947
3185,1943
3186,1940
3187,1919
3188,1861
3189,1778
3190,1746
3191,1762
3192,1802
3193,1839
3194,1849
3195,1857
3196,1869
