Time(ms),Raw_ADC
351,1863
352,1863
353,1857
354,1859
355,1859
356,1857
357,1859
358,1863
359,1858
360,1860
361,1856
362,1856
363,1854
364,1856
365,1856
366,1857
367,1861
368,1863
369,1863
370,1863
371,1866
372,1866
373,1865
374,1860
375,1863
376,1859
377,1856
378,1854
379,1854
380,1856
381,1856
382,1860
383,1855
384,1856
385,1860
386,1862
387,1862
388,1860
389,1865
390,1859
391,1861
392,1858
393,1857
394,1860
395,1859
396,1856
397,1856
398,1858
399,1857
400,1861
401,1867
402,1865
403,1870
404,1867
405,1867
406,1866
407,1861
408,1859
409,1857
410,1857
411,1857
412,1859
413,1856
414,1850
415,1854
416,1854
417,1854
418,1861
419,1861
420,1868
421,1870
422,1868
423,1863
424,1862
425,1863
426,1859
427,1859
428,1858
429,1856
430,1856
431,1859
432,1858
433,1859
434,1862
435,1867
436,1868
437,1867
438,1870
439,1866
440,1865
441,1866
442,1859
443,1855
444,1855
445,1853
446,1850
447,1851
448,1854
449,1855
450,1861
451,1863
452,1867
453,1867
454,1870
455,1868
456,1870
457,1863
458,1862
459,1861
460,1860
461,1858
462,1857
463,1856
464,1858
465,1859
466,1861
467,1863
468,1867
469,1863
470,1866
471,1866
472,1862
473,1858
474,1856
475,1856
476,1856
477,1858
478,1853
479,1859
480,1858
481,1859
482,1860
483,1861
484,1862
485,1862
486,1867
487,1865
488,1871
489,1870
490,1863
491,1862
492,1863
493,1863
494,1859
495,1859
496,1856
497,1856
498,1858
499,1859
500,1863
501,1862
502,1857
503,1862
504,1861
505,1861
506,1862
507,1858
508,1856
509,1851
510,1857
511,1857
512,1858
513,1856
514,1856
515,1857
516,1862
517,1865
518,1866
519,1870
520,1868
521,1872
522,1871
523,1865
524,1862
525,1861
526,1858
527,1858
528,1856
529,1855
530,1855
531,1859
532,1859
533,1856
534,1858
535,1864
536,1861
537,1863
538,1867
539,1866
540,1866
541,1867
542,1862
543,1858
544,1857
545,1857
546,1858
547,1858
548,1858
549,1859
550,1860
551,1866
552,1866
553,1869
554,1869
555,1872
556,1868
557,1865
558,1867
559,1862
560,1861
561,1856
562,1856
563,1850
564,1854
565,1853
566,1854
567,1856
568,1864
569,1866
570,1867
571,1867
572,1865
573,1865
574,1863
575,1865
576,1859
577,1859
578,1856
579,1856
580,1856
581,1857
582,1857
583,1860
584,1861
585,1866
586,1866
587,1866
588,1869
589,1868
590,1865
591,1860
592,1863
593,1854
594,1851
595,1851
596,1852
597,1853
598,1853
599,1862
600,1863
601,1863
602,1865
603,1866
604,1867
605,1868
606,1863
607,1863
608,1862
609,1859
610,1858
611,1855
612,1856
613,1856
614,1855
615,1856
616,1858
617,1858
618,1858
619,1859
620,1861
621,1862
622,1859
623,1856
624,1856
625,1856
626,1855
627,1855
628,1853
629,1850
630,1858
631,1858
632,1860
633,1862
634,1862
635,1866
636,1865
637,1869
638,1869
639,1865
640,1865
641,1865
642,1862
643,1857
644,1858
645,1859
646,1856
647,1857
648,1856
649,1858
650,1858
651,1863
652,1868
653,1862
654,1862
655,1862
656,1861
657,1861
658,1866
659,1860
660,1859
661,1858
662,1855
663,1857
664,1856
665,1859
666,1859
667,1859
668,1867
669,1871
670,1859
671,1869
672,1871
673,1866
674,1866
675,1861
676,1859
677,1859
678,1859
679,1858
680,1856
681,1858
682,1858
683,1856
684,1855
685,1857
686,1859
687,1858
688,1867
689,1866
690,1866
691,1862
692,1859
693,1861
694,1857
695,1858
696,1856
697,1856
698,1857
699,1857
700,1859
701,1865
702,1862
703,1868
704,1871
705,1870
706,1866
707,1867
708,1861
709,1858
710,1856
711,1855
712,1857
713,1850
714,1852
715,1851
716,1853
717,1857
718,1858
719,1866
720,1866
721,1869
722,1867
723,1867
724,1863
725,1862
726,1859
727,1860
728,1856
729,1855
730,1856
731,1859
732,1859
733,1860
734,1865
735,1869
736,1868
737,1867
738,1872
739,1870
740,1862
741,1863
742,1861
743,1853
744,1851
745,1853
746,1852
747,1848
748,1851
749,1847
750,1859
751,1861
752,1863
753,1868
754,1869
755,1871
756,1862
757,1861
758,1856
759,1856
760,1856
761,1856
762,1858
763,1856
764,1856
765,1856
766,1857
767,1862
768,1867
769,1869
770,1870
771,1870
772,1870
773,1861
774,1856
775,1851
776,1853
777,1852
778,1850
779,1855
780,1856
781,1857
782,1859
783,1862
784,1867
785,1872
786,1878
787,1882
788,1886
789,1880
790,1870
791,1856
792,1856
793,1839
794,1838
795,1839
796,1842
797,1849
798,1855
799,1855
800,1858
801,1861
802,1865
803,1856
804,1861
805,1861
806,1857
807,1858
808,1861
809,1859
810,1862
811,1858
812,1863
813,1862
814,1857
815,1856
816,1867
817,1869
818,1860
819,1859
820,1859
821,1869
822,1872
823,1867
824,1862
825,1863
826,1861
827,1859
828,1855
829,1853
830,1851
831,1853
832,1855
833,1855
834,1859
835,1862
836,1866
837,1866
838,1863
839,1863
840,1869
841,1872
842,1871
843,1872
844,1876
845,1859
846,1840
847,1851
848,1856
849,1856
850,1862
851,1867
852,1863
853,1857
854,1859
855,1865
856,1866
857,1861
858,1862
859,1872
860,1874
861,1871
862,1866
863,1857
864,1840
865,1836
866,1840
867,1843
868,1856
869,1868
870,1867
871,1863
872,1863
873,1856
874,1856
875,1856
876,1851
877,1861
878,1858
879,1856
880,1854
881,1856
882,1858
883,1859
884,1863
885,1865
886,1872
887,1872
888,1870
889,1863
890,1861
891,1862
892,1859
893,1853
894,1853
895,1851
896,1851
897,1854
898,1855
899,1857
900,1858
901,1863
902,1862
903,1865
904,1867
905,1867
906,1866
907,1863
908,1863
909,1861
910,1858
911,1856
912,1855
913,1854
914,1857
915,1858
916,1861
917,1863
918,1861
919,1860
920,1857
921,1861
922,1857
923,1857
924,1854
925,1851
926,1852
927,1854
928,1846
929,1846
930,1856
931,1857
932,1859
933,1862
934,1863
935,1863
936,1867
937,1863
938,1865
939,1868
940,1865
941,1870
942,1865
943,1861
944,1859
945,1859
946,1857
947,1856
948,1856
949,1856
950,1861
951,1864
952,1866
953,1863
954,1862
955,1863
956,1862
957,1861
958,1863
959,1859
960,1861
961,1859
962,1859
963,1861
964,1858
965,1851
966,1854
967,1856
968,1863
969,1866
970,1869
971,1878
972,1873
973,1869
974,1863
975,1857
976,1856
977,1858
978,1857
979,1856
980,1853
981,1856
982,1853
983,1846
984,1854
985,1853
986,1857
987,1859
988,1862
989,1873
990,1872
991,1872
992,1862
993,1859
994,1857
995,1856
996,1855
997,1855
998,1857
999,1858
1000,1862
1001,1863
1002,1867
1003,1861
1004,1863
1005,1869
1006,1863
1007,1861
1008,1862
1009,1859
1010,1859
1011,1856
1012,1856
1013,1851
1014,1851
1015,1853
1016,1856
1017,1857
1018,1870
1019,1866
1020,1867
1021,1867
1022,1866
1023,1859
1024,1859
1025,1858
1026,1856
1027,1856
1028,1858
1029,1856
1030,1855
1031,1855
1032,1857
1033,1861
1034,1863
1035,1865
1036,1866
1037,1871
1038,1869
1039,1868
1040,1867
1041,1866
1042,1867
1043,1859
1044,1854
1045,1851
1046,1855
1047,1856
1048,1855
1049,1856
1050,1865
1051,1867
1052,1864
1053,1866
1054,1869
1055,1871
1056,1865
1057,1862
1058,1863
1059,1859
1060,1860
1061,1857
1062,1856
1063,1856
1064,1857
1065,1855
1066,1851
1067,1856
1068,1859
1069,1856
1070,1861
1071,1859
1072,1858
1073,1859
1074,1856
1075,1856
1076,1853
1077,1854
1078,1850
1079,1855
1080,1859
1081,1857
1082,1860
1083,1861
1084,1863
1085,1867
1086,1870
1087,1868
1088,1867
1089,1869
1090,1866
1091,1866
1092,1865
1093,1861
1094,1858
1095,1856
1096,1856
1097,1856
1098,1857
1099,1858
1100,1859
1101,1865
1102,1865
1103,1851
1104,1861
1105,1858
1106,1855
1107,1859
1108,1861
1109,1857
1110,1857
1111,1855
1112,1856
1113,1856
1114,1856
1115,1856
1116,1858
1117,1860
1118,1859
1119,1863
1120,1862
1121,1870
1122,1865
1123,1864
1124,1861
1125,1861
1126,1863
1127,1859
1128,1860
1129,1857
1130,1857
1131,1856
1132,1861
1133,1854
1134,1854
1135,1855
1136,1857
1137,1857
1138,1858
1139,1859
1140,1865
1141,1862
1142,1863
1143,1862
1144,1858
1145,1355
1146,2177
1147,1861
1148,1962
1149,2039
1150,2032
1151,1979
1152,1962
1153,1990
1154,2062
1155,2112
1156,2003
1157,1807
1158,1616
1159,1505
1160,1522
1161,1604
1162,1673
1163,1696
1164,1712
1165,1735
1166,1766
1167,1801
1168,1830
1169,1847
1170,1855
1171,1871
1172,1872
1173,1872
1174,1875
1175,1875
1176,1296
1177,2395
1178,1923
1179,1973
1180,2105
1181,2099
1182,2017
1183,1955
1184,1952
1185,2023
1186,2078
1187,1925
1188,1712
1189,1535
1190,1502
1191,1559
1192,1648
1193,1693
1194,1715
1195,1744
1196,1779
1197,1811
1198,1839
1199,1856
1200,1872
1201,1882
1202,1889
1203,1899
1204,1904
1205,1899
1206,1898
1207,1891
1208,2499
1209,1986
1210,1905
1211,2058
1212,2089
1213,2021
1214,1947
1215,1924
1216,1993
1217,2023
1218,1879
1219,1701
1220,1580
1221,1535
1222,1585
1223,1654
1224,1700
1225,1738
1226,1781
1227,1813
1228,1836
1229,1851
1230,1869
1231,1878
1232,1883
1233,1887
1234,1889
1235,1887
1236,1889
1237,1891
1238,1893
1239,2418
1240,2064
1241,1872
1242,2015
1243,2064
1244,2000
1245,1934
1246,1951
1247,2075
1248,2063
1249,1898
1250,1708
1251,1569
1252,1529
1253,1584
1254,1655
1255,1693
1256,1744
1257,1792
1258,1827
1259,1840
1260,1857
1261,1866
1262,1875
1263,1883
1264,1882
1265,1883
1266,1885
1267,1887
1268,1885
1269,1883
1270,1388
1271,2220
1272,1882
1273,1984
1274,2070
1275,2010
1276,1939
1277,2007
1278,2141
1279,2064
1280,1908
1281,1687
1282,1518
1283,1472
1284,1535
1285,1635
1286,1679
1287,1742
1288,1791
1289,1828
1290,1851
1291,1867
1292,1875
1293,1885
1294,1887
1295,1887
1296,1886
1297,1883
1298,1878
1299,1881
1300,1886
1301,1143
1302,2377
1303,1919
1304,1936
1305,2061
1306,2018
1307,1950
1308,2064
1309,2224
1310,2106
1311,1901
1312,1650
1313,1474
1314,1454
1315,1555
1316,1625
1317,1664
1318,1734
1319,1787
1320,1815
1321,1844
1322,1869
1323,1887
1324,1898
1325,1902
1326,1884
1327,1883
1328,1883
1329,1887
1330,1887
1331,1885
1332,1883
1333,2486
1334,1966
1335,1907
1336,2080
1337,2074
1338,2012
1339,2192
1340,2322
1341,2091
1342,1858
1343,1568
1344,1379
1345,1385
1346,1501
1347,1583
1348,1648
1349,1723
1350,1783
1351,1823
1352,1846
1353,1875
1354,1901
1355,1905
1356,1891
1357,1893
1358,1893
1359,1894
1360,1902
1361,1899
1362,1891
1363,1881
1364,2458
1365,2038
1366,1887
1367,2063
1368,2089
1369,2037
1370,2291
1371,2342
1372,2074
1373,1842
1374,1514
1375,1305
1376,1339
1377,1479
1378,1575
1379,1673
1380,1755
1381,1807
1382,1839
1383,1865
1384,1894
1385,1909
1386,1920
1387,1911
1388,1905
1389,1903
1390,1904
1391,1897
1392,1875
1393,1865
1394,1870
1395,1703
1396,2182
1397,1853
1398,1970
1399,2078
1400,2030
1401,2287
1402,2427
1403,2118
1404,1861
1405,1515
1406,1314
1407,1354
1408,1481
1409,1581
1410,1669
1411,1747
1412,1794
1413,1823
1414,1851
1415,1878
1416,1897
1417,1904
1418,1920
1419,1918
1420,1919
1421,1917
1422,1904
1423,1895
1424,1887
1425,1889
1426,969
1427,2292
1428,1856
1429,1891
1430,2046
1431,2016
1432,2288
1433,2487
1434,2143
1435,1861
1436,1494
1437,1296
1438,1372
1439,1502
1440,1606
1441,1691
1442,1761
1443,1793
1444,1811
1445,1834
1446,1860
1447,1883
1448,1893
1449,1895
1450,1900
1451,1910
1452,1915
1453,1906
1454,1895
1455,1895
1456,1895
1457,1891
1458,2464
1459,1938
1460,1813
1461,1998
1462,2003
1463,2197
1464,2521
1465,2225
1466,1914
1467,1535
1468,1305
1469,1377
1470,1489
1471,1600
1472,1686
1473,1751
1474,1797
1475,1826
1476,1847
1477,1872
1478,1887
1479,1903
1480,1903
1481,1904
1482,1907
1483,1897
1484,1879
1485,1872
1486,1879
1487,1888
1488,1890
1489,2448
1490,2031
1491,1819
1492,1994
1493,2032
1494,2125
1495,2512
1496,2224
1497,1920
1498,1593
1499,1335
1500,1371
1501,1482
1502,1587
1503,1680
1504,1749
1505,1791
1506,1811
1507,1834
1508,1856
1509,1873
1510,1897
1511,1907
1512,1911
1513,1905
1514,1904
1515,1886
1516,1886
1517,1888
1518,1882
1519,1874
1520,1966
1521,2128
1522,1823
1523,1977
1524,2071
1525,2074
1526,2507
1527,2286
1528,1935
1529,1611
1530,1357
1531,1373
1532,1479
1533,1578
1534,1659
1535,1734
1536,1789
1537,1827
1538,1850
1539,1869
1540,1891
1541,1916
1542,1921
1543,1925
1544,1919
1545,1904
1546,1873
1547,1866
1548,1873
1549,1875
1550,1872
1551,980
1552,2279
1553,1870
1554,1943
1555,2111
1556,2084
1557,2497
1558,2378
1559,1965
1560,1649
1561,1363
1562,1344
1563,1461
1564,1559
1565,1638
1566,1715
1567,1783
1568,1818
1569,1843
1570,1863
1571,1889
1572,1901
1573,1906
1574,1917
1575,1931
1576,1923
1577,1900
1578,1879
1579,1872
1580,1873
1581,1876
1582,1632
1583,2407
1584,1923
1585,1903
1586,2125
1587,2094
1588,2416
1589,2473
1590,2009
1591,1693
1592,1402
1593,1331
1594,1445
1595,1535
1596,1626
1597,1702
1598,1763
1599,1803
1600,1825
1601,1851
1602,1875
1603,1891
1604,1900
1605,1895
1606,1902
1607,1914
1608,1910
1609,1904
1610,1893
1611,1890
1612,1888
1613,1881
1614,2439
1615,1999
1616,1826
1617,2040
1618,2091
1619,2321
1620,2556
1621,2128
1622,1760
1623,1434
1624,1314
1625,1426
1626,1554
1627,1625
1628,1689
1629,1758
1630,1793
1631,1818
1632,1840
1633,1865
1634,1882
1635,1895
1636,1901
1637,1906
1638,1911
1639,1906
1640,1903
1641,1893
1642,1889
1643,1877
1644,1873
1645,2128
1646,2097
1647,1807
1648,1969
1649,2075
1650,2213
1651,2645
1652,2214
1653,1794
1654,1471
1655,1335
1656,1441
1657,1559
1658,1627
1659,1682
1660,1745
1661,1793
1662,1813
1663,1836
1664,1858
1665,1875
1666,1890
1667,1901
1668,1904
1669,1910
1670,1904
1671,1898
1672,1895
1673,1887
1674,1879
1675,1877
1676,1104
1677,2231
1678,1859
1679,1990
1680,2151
1681,2185
1682,2618
1683,2251
1684,1815
1685,1508
1686,1329
1687,1395
1688,1520
1689,1603
1690,1664
1691,1737
1692,1781
1693,1808
1694,1822
1695,1852
1696,1870
1697,1882
1698,1895
1699,1905
1700,1907
1701,1904
1702,1904
1703,1903
1704,1898
1705,1893
1706,1882
1707,1310
1708,2357
1709,1905
1710,1931
1711,2144
1712,2115
1713,2509
1714,2363
1715,1898
1716,1587
1717,1361
1718,1366
1719,1488
1720,1581
1721,1645
1722,1713
1723,1776
1724,1807
1725,1830
1726,1861
1727,1881
1728,1887
1729,1891
1730,1893
1731,1900
1732,1904
1733,1901
1734,1894
1735,1894
1736,1894
1737,1890
1738,1890
1739,2427
1740,1967
1741,1903
1742,2139
1743,2117
1744,2414
1745,2428
1746,1973
1747,1661
1748,1386
1749,1332
1750,1459
1751,1569
1752,1635
1753,1706
1754,1775
1755,1808
1756,1840
1757,1865
1758,1878
1759,1891
1760,1895
1761,1897
1762,1901
1763,1891
1764,1888
1765,1888
1766,1885
1767,1887
1768,1889
1769,1888
1770,1881
1771,1888
1772,1883
1773,1881
1774,1875
1775,1872
1776,1869
1777,1868
1778,1862
1779,1858
1780,1859
1781,1863
1782,1865
1783,1866
1784,1863
1785,1866
1786,1866
1787,1866
1788,1863
1789,1856
1790,1856
1791,1867
1792,1866
1793,1856
1794,1854
1795,1853
1796,1853
1797,1856
1798,1854
1799,1861
1800,1860
1801,1863
1802,1868
1803,1867
1804,1866
1805,1865
1806,1863
1807,1865
1808,1866
1809,1858
1810,1858
1811,1856
1812,1856
1813,1853
1814,1853
1815,1853
1816,1856
1817,1858
1818,1855
1819,1858
1820,1860
1821,1861
1822,1859
1823,1853
1824,1856
1825,1858
1826,1853
1827,1849
1828,1847
1829,1852
1830,1859
1831,1858
1832,1859
1833,1861
1834,1865
1835,1867
1836,1870
1837,1867
1838,1867
1839,1859
1840,1858
1841,1856
1842,1856
1843,1855
1844,1855
1845,1856
1846,1856
1847,1857
1848,1856
1849,1857
1850,1854
1851,1856
1852,1855
1853,1853
1854,1855
1855,1856
1856,1857
1857,1855
1858,1860
1859,1859
1860,1856
1861,1856
1862,1853
1863,1853
1864,1857
1865,1858
1866,1862
1867,1868
1868,1871
1869,1870
1870,1865
1871,1870
1872,1863
1873,1859
1874,1863
1875,1861
1876,1856
1877,1856
1878,1857
1879,1855
1880,1852
1881,1853
1882,1856
1883,1854
1884,1856
1885,1857
1886,1861
1887,1863
1888,1861
1889,1861
1890,1863
1891,1858
1892,1856
1893,1855
1894,1855
1895,1857
1896,1857
1897,1854
1898,1856
1899,1854
1900,1856
1901,1855
1902,1856
1903,1859
1904,1857
1905,1863
1906,1859
1907,1859
1908,1860
1909,1860
1910,1859
1911,1855
1912,1855
1913,1847
1914,1847
1915,1851
1916,1851
1917,1851
1918,1860
1919,1863
1920,1866
1921,1867
1922,1866
1923,1858
1924,1857
1925,1861
1926,1859
1927,1855
1928,1850
1929,1849
1930,1855
1931,1856
1932,1855
1933,1856
1934,1859
1935,1862
1936,1865
1937,1867
1938,1866
1939,1866
1940,1865
1941,1859
1942,1863
1943,1852
1944,1853
1945,1854
1946,1854
1947,1854
1948,1851
1949,1851
1950,1857
1951,1859
1952,1866
1953,1867
1954,1867
1955,1862
1956,1862
1957,1863
1958,1862
1959,1859
1960,1857
1961,1853
1962,1854
1963,1855
1964,1858
1965,1856
1966,1858
1967,1860
1968,1861
1969,1866
1970,1862
1971,1859
1972,1858
1973,1856
1974,1857
1975,1856
1976,1855
1977,1852
1978,1851
1979,1855
1980,1854
1981,1856
1982,1856
1983,1859
1984,1863
1985,1863
1986,1866
1987,1867
1988,1866
1989,1865
1990,1862
1991,1862
1992,1860
1993,1857
1994,1857
1995,1857
1996,1856
1997,1858
1998,1856
1999,1856
2000,1857
2001,1863
2002,1866
2003,1863
2004,1862
2005,1860
2006,1857
2007,1859
2008,1864
2009,1858
2010,1857
2011,1856
2012,1856
2013,1856
2014,1856
2015,1855
2016,1856
2017,1856
2018,1866
2019,1863
2020,1866
2021,1871
2022,1872
2023,1870
2024,1869
2025,1868
2026,1861
2027,1858
2028,1856
2029,1850
2030,1846
2031,1850
2032,1852
2033,1854
2034,1855
2035,1859
2036,1863
2037,1863
2038,1866
2039,1861
2040,1868
2041,1865
2042,1863
2043,1862
2044,1858
2045,1857
2046,1856
2047,1849
2048,1855
2049,1862
2050,1861
2051,1866
2052,1867
2053,1870
2054,1867
2055,1868
2056,1862
2057,1858
2058,1859
2059,1858
2060,1856
2061,1853
2062,1853
2063,1849
2064,1850
2065,1855
2066,1853
2067,1856
2068,1866
2069,1871
2070,1861
2071,1871
2072,1867
2073,1872
2074,1878
2075,1875
2076,1872
2077,1866
2078,1856
2079,1852
2080,1850
2081,1849
2082,1849
2083,1846
2084,1851
2085,1856
2086,1859
2087,1866
2088,1869
2089,1870
2090,1867
2091,1866
2092,1867
2093,1857
2094,1849
2095,1853
2096,1852
2097,1853
2098,1856
2099,1858
2100,1855
2101,1856
2102,1861
2103,1867
2104,1871
2105,1869
2106,1867
2107,1867
2108,1867
2109,1863
2110,1860
2111,1855
2112,1858
2113,1856
2114,1857
2115,1858
2116,1861
2117,1863
2118,1865
2119,1858
2120,1859
2121,1859
2122,1859
2123,1858
2124,1856
2125,1856
2126,1855
2127,1855
2128,1855
2129,1853
2130,1856
2131,1858
2132,1859
2133,1863
2134,1869
2135,1870
2136,1869
2137,1867
2138,1865
2139,1865
2140,1861
2141,1858
2142,1856
2143,1858
2144,1856
2145,1857
2146,1858
2147,1857
2148,1858
2149,1858
2150,1863
2151,1869
2152,1867
2153,1859
2154,1867
2155,1865
2156,1863
2157,1857
2158,1861
2159,1861
2160,1856
2161,1856
2162,1857
2163,1856
2164,1856
2165,1857
2166,1859
2167,1861
2168,1867
2169,1869
2170,1871
2171,1867
2172,1871
2173,1869
2174,1870
2175,1870
2176,1868
2177,1857
2178,1857
2179,1857
2180,1856
2181,1855
2182,1859
2183,1854
2184,1855
2185,1859
2186,1857
2187,1861
2188,1863
2189,1870
2190,1869
2191,1867
2192,1863
2193,1860
2194,1861
2195,1861
2196,1859
2197,1858
2198,1859
2199,1862
2200,1863
2201,1862
2202,1863
2203,1867
2204,1868
2205,1870
2206,1863
2207,1863
2208,1861
2209,1861
2210,1859
2211,1857
2212,1857
2213,1851
2214,1853
2215,1854
2216,1855
2217,1857
2218,1867
2219,1867
2220,1862
2221,1863
2222,1864
2223,1862
2224,1863
2225,1861
2226,1861
2227,1859
2228,1862
2229,1858
2230,1859
2231,1857
2232,1856
2233,1858
2234,1857
2235,1862
2236,1867
2237,1867
2238,1866
2239,1866
2240,1863
2241,1863
2242,1862
2243,1843
2244,1854
2245,1858
2246,1863
2247,1861
2248,1858
2249,1853
2250,1857
2251,1856
2252,1856
2253,1856
2254,1856
2255,1860
2256,1862
2257,1863
2258,1863
2259,1862
2260,1862
2261,1857
2262,1857
2263,1855
2264,1855
2265,1854
2266,1857
2267,1860
2268,1863
2269,1866
2270,1866
2271,1861
2272,1862
2273,1861
2274,1858
2275,1856
2276,1856
2277,1854
2278,1855
2279,1857
2280,1856
2281,1859
2282,1861
2283,1859
2284,1859
2285,1862
2286,1863
2287,1866
2288,1870
2289,1869
2290,1866
2291,1863
2292,1863
2293,1860
2294,1856
2295,1857
2296,1857
2297,1856
2298,1856
2299,1858
2300,1858
2301,1862
2302,1862
2303,1861
2304,1857
2305,1861
2306,1856
2307,1856
2308,1861
2309,1860
2310,1857
2311,1854
2312,1856
2313,1856
2314,1859
2315,1858
2316,1859
2317,1859
2318,1863
2319,1868
2320,1869
2321,1869
2322,1870
2323,1867
2324,1863
2325,1859
2326,1858
2327,1856
2328,1855
2329,1856
2330,1856
2331,1857
2332,1859
2333,1854
2334,1856
2335,1858
2336,1859
2337,1861
2338,1868
2339,1867
2340,1867
2341,1865
2342,1863
2343,1861
2344,1856
2345,1857
2346,1855
2347,1857
2348,1857
2349,1859
2350,1863
2351,1863
2352,1866
2353,1868
2354,1863
2355,1863
2356,1866
2357,1863
2358,1860
2359,1859
2360,1857
2361,1856
2362,1856
2363,1851
2364,1852
2365,1851
2366,1854
2367,1855
2368,1856
2369,1862
2370,1865
2371,1863
2372,1872
2373,1871
2374,1869
2375,1862
2376,1861
2377,1859
2378,1855
2379,1853
2380,1851
2381,1855
2382,1856
2383,1858
2384,1859
2385,1859
2386,1865
2387,1863
2388,1867
2389,1869
2390,1866
2391,1865
2392,1862
2393,1857
2394,1854
2395,1853
2396,1850
2397,1850
2398,1851
2399,1857
2400,1862
2401,1865
2402,1863
2403,1865
2404,1870
2405,1865
2406,1863
2407,1861
2408,1859
2409,1862
2410,1865
2411,1867
2412,1869
2413,1866
2414,1861
2415,1857
2416,1853
2417,1852
2418,1850
2419,1847
2420,1849
2421,1855
2422,1856
2423,1856
2424,1858
2425,1859
2426,1856
2427,1856
2428,1850
2429,1850
2430,1855
2431,1856
2432,1856
2433,1856
2434,1859
2435,1861
2436,1867
2437,1870
2438,1867
2439,1867
2440,1867
2441,1866
2442,1862
2443,1862
2444,1863
2445,1863
2446,1865
2447,1862
2448,1848
2449,1845
2450,1847
2451,1849
2452,1856
2453,1857
2454,1866
2455,1869
2456,1859
2457,1858
2458,1861
2459,1862
2460,1858
2461,1856
2462,1856
2463,1859
2464,1872
2465,1871
2466,1863
2467,1858
2468,1857
2469,1856
2470,1846
2471,1856
2472,1856
2473,1862
2474,1871
2475,1872
2476,1870
2477,1867
2478,1859
2479,1856
2480,1851
2481,1850
2482,1853
2483,1845
2484,1847
2485,1854
2486,1856
2487,1860
2488,1869
2489,1869
2490,1867
2491,1866
2492,1862
2493,1858
2494,1856
